Date,Open,High,Low,Close*,Adj Close**,Volume
10-May-19,"7,881.31","7,949.34","7,759.34","7,916.94","7,916.94","2,387,720,000"
9-May-19,"7,853.21","7,929.78","7,796.16","7,910.59","7,910.59","2,520,770,000"
8-May-19,"7,946.24","8,004.49","7,923.35","7,943.32","7,943.32","2,175,100,000"
7-May-19,"8,043.52","8,070.97","7,899.02","7,963.76","7,963.76","2,376,660,000"
6-May-19,"7,981.85","8,135.54","7,981.85","8,123.29","8,123.29","1,966,120,000"
3-May-19,"8,092.88","8,164.71","8,084.80","8,164.00","8,164.00","2,046,040,000"
2-May-19,"8,046.48","8,094.06","7,976.77","8,036.77","8,036.77","2,158,600,000"
1-May-19,"8,132.93","8,146.00","8,048.23","8,049.64","8,049.64","2,247,420,000"
30-Apr-19,"8,104.91","8,124.61","8,050.55","8,095.39","8,095.39","2,115,770,000"
29-Apr-19,"8,147.65","8,176.08","8,136.41","8,161.85","8,161.85","1,761,110,000"
26-Apr-19,"8,100.28","8,146.42","8,060.89","8,146.40","8,146.40","1,971,270,000"
25-Apr-19,"8,150.85","8,151.84","8,075.41","8,118.68","8,118.68","2,063,270,000"
24-Apr-19,"8,122.88","8,139.55","8,101.70","8,102.01","8,102.01","2,022,490,000"
23-Apr-19,"8,026.75","8,128.87","8,023.81","8,120.82","8,120.82","2,075,070,000"
22-Apr-19,"7,969.37","8,017.15","7,965.90","8,015.27","8,015.27","1,776,060,000"
18-Apr-19,"7,998.45","8,002.31","7,950.97","7,998.06","7,998.06","2,089,360,000"
17-Apr-19,"8,044.97","8,052.40","7,973.38","7,996.08","7,996.08","2,290,690,000"
16-Apr-19,"8,000.57","8,017.56","7,978.81","8,000.23","8,000.23","2,095,330,000"
15-Apr-19,"7,987.16","7,993.33","7,933.57","7,976.01","7,976.01","1,816,920,000"
12-Apr-19,"7,984.15","7,992.09","7,952.61","7,984.16","7,984.16","1,955,290,000"
11-Apr-19,"7,975.20","7,975.20","7,933.41","7,947.36","7,947.36","1,956,840,000"
10-Apr-19,"7,922.73","7,965.33","7,916.90","7,964.24","7,964.24","1,998,280,000"
9-Apr-19,"7,924.77","7,945.55","7,897.61","7,909.28","7,909.28","2,067,570,000"
8-Apr-19,"7,924.89","7,955.90","7,891.85","7,953.88","7,953.88","2,069,190,000"
5-Apr-19,"7,914.51","7,940.45","7,909.14","7,938.69","7,938.69","2,148,730,000"
4-Apr-19,"7,894.26","7,917.65","7,844.96","7,891.78","7,891.78","2,094,200,000"
3-Apr-19,"7,891.18","7,938.26","7,870.90","7,895.55","7,895.55","2,487,210,000"
2-Apr-19,"7,824.61","7,854.92","7,811.28","7,848.69","7,848.69","2,110,100,000"
1-Apr-19,"7,800.24","7,831.45","7,777.09","7,828.91","7,828.91","2,198,050,000"
29-Mar-19,"7,726.71","7,733.62","7,688.51","7,729.32","7,729.32","2,233,470,000"
28-Mar-19,"7,660.07","7,689.16","7,619.82","7,669.17","7,669.17","1,902,060,000"
27-Mar-19,"7,702.05","7,712.84","7,582.09","7,643.38","7,643.38","2,221,650,000"
26-Mar-19,"7,700.00","7,738.17","7,649.21","7,691.52","7,691.52","2,068,900,000"
25-Mar-19,"7,618.98","7,662.38","7,579.29","7,637.54","7,637.54","2,130,230,000"
22-Mar-19,"7,800.25","7,817.83","7,642.57","7,642.67","7,642.67","2,490,730,000"
21-Mar-19,"7,705.43","7,850.11","7,705.43","7,838.96","7,838.96","2,483,580,000"
20-Mar-19,"7,721.95","7,779.24","7,674.04","7,728.97","7,728.97","2,424,400,000"
19-Mar-19,"7,747.40","7,767.89","7,699.15","7,723.95","7,723.95","2,433,160,000"
18-Mar-19,"7,696.38","7,737.67","7,677.74","7,714.48","7,714.48","2,274,490,000"
15-Mar-19,"7,658.41","7,714.96","7,652.04","7,688.53","7,688.53","3,447,190,000"
14-Mar-19,"7,644.79","7,653.10","7,627.02","7,630.91","7,630.91","2,176,510,000"
13-Mar-19,"7,621.38","7,677.07","7,619.46","7,643.41","7,643.41","2,366,350,000"
12-Mar-19,"7,571.85","7,611.13","7,560.46","7,591.03","7,591.03","2,161,400,000"
11-Mar-19,"7,442.56","7,558.23","7,442.40","7,558.06","7,558.06","2,226,950,000"
8-Mar-19,"7,334.35","7,411.52","7,332.92","7,408.14","7,408.14","2,245,430,000"
7-Mar-19,"7,483.79","7,489.08","7,397.19","7,421.46","7,421.46","2,440,840,000"
6-Mar-19,"7,575.38","7,579.02","7,499.87","7,505.92","7,505.92","2,242,810,000"
5-Mar-19,"7,582.29","7,598.66","7,543.54","7,576.36","7,576.36","2,142,610,000"
4-Mar-19,"7,636.62","7,643.66","7,501.56","7,577.57","7,577.57","2,569,590,000"
1-Mar-19,"7,587.45","7,603.04","7,540.75","7,595.35","7,595.35","2,463,190,000"
28-Feb-19,"7,533.31","7,561.90","7,516.48","7,532.53","7,532.53","2,647,080,000"
27-Feb-19,"7,526.42","7,562.29","7,485.39","7,554.51","7,554.51","2,423,360,000"
26-Feb-19,"7,535.29","7,573.22","7,524.31","7,549.30","7,549.30","2,257,710,000"
25-Feb-19,"7,585.30","7,602.69","7,551.61","7,554.46","7,554.46","2,363,140,000"
22-Feb-19,"7,481.63","7,527.54","7,479.01","7,527.54","7,527.54","2,417,680,000"
21-Feb-19,"7,475.41","7,485.75","7,430.89","7,459.71","7,459.71","2,119,080,000"
20-Feb-19,"7,490.31","7,513.70","7,455.25","7,489.07","7,489.07","2,181,760,000"
19-Feb-19,"7,450.75","7,507.79","7,450.27","7,486.77","7,486.77","2,120,790,000"
15-Feb-19,"7,468.57","7,477.28","7,440.26","7,472.41","7,472.41","2,257,750,000"
14-Feb-19,"7,390.25","7,454.42","7,375.71","7,426.95","7,426.95","2,103,370,000"
13-Feb-19,"7,437.46","7,461.66","7,413.84","7,420.38","7,420.38","2,093,800,000"
12-Feb-19,"7,358.85","7,419.43","7,349.80","7,414.62","7,414.62","2,124,330,000"
11-Feb-19,"7,327.37","7,343.56","7,290.03","7,307.90","7,307.90","1,897,800,000"
8-Feb-19,"7,232.30","7,299.44","7,225.14","7,298.20","7,298.20","2,086,260,000"
7-Feb-19,"7,316.50","7,336.74","7,235.05","7,288.35","7,288.35","2,295,080,000"
6-Feb-19,"7,400.44","7,410.77","7,346.72","7,375.28","7,375.28","2,167,130,000"
5-Feb-19,"7,356.34","7,408.68","7,355.36","7,402.08","7,402.08","2,265,520,000"
4-Feb-19,"7,266.28","7,348.23","7,261.07","7,347.54","7,347.54","2,099,470,000"
1-Feb-19,"7,256.37","7,299.94","7,243.41","7,263.87","7,263.87","2,383,430,000"
31-Jan-19,"7,208.17","7,303.12","7,205.95","7,281.74","7,281.74","2,918,710,000"
30-Jan-19,"7,094.79","7,201.31","7,065.57","7,183.08","7,183.08","2,544,050,000"
29-Jan-19,"7,087.49","7,092.29","7,011.47","7,028.29","7,028.29","2,089,690,000"
28-Jan-19,"7,075.01","7,086.30","7,034.25","7,085.68","7,085.68","2,435,480,000"
25-Jan-19,"7,128.18","7,174.56","7,111.09","7,164.86","7,164.86","2,440,840,000"
24-Jan-19,"7,042.25","7,078.96","7,029.95","7,073.46","7,073.46","2,400,290,000"
23-Jan-19,"7,061.65","7,084.85","6,953.23","7,025.77","7,025.77","2,274,420,000"
22-Jan-19,"7,109.57","7,110.16","6,979.81","7,020.36","7,020.36","2,380,950,000"
18-Jan-19,"7,134.10","7,185.38","7,096.62","7,157.23","7,157.23","2,451,240,000"
17-Jan-19,"7,010.13","7,113.95","7,003.62","7,084.46","7,084.46","2,128,840,000"
16-Jan-19,"7,033.75","7,079.63","7,028.12","7,034.69","7,034.69","2,149,580,000"
15-Jan-19,"6,931.39","7,025.85","6,928.12","7,023.83","7,023.83","2,038,090,000"
14-Jan-19,"6,908.03","6,936.22","6,887.48","6,905.92","6,905.92","1,942,210,000"
11-Jan-19,"6,947.46","6,975.65","6,933.60","6,971.48","6,971.48","2,066,500,000"
10-Jan-19,"6,908.65","6,991.37","6,877.08","6,986.07","6,986.07","2,179,080,000"
9-Jan-19,"6,923.06","6,985.22","6,899.56","6,957.08","6,957.08","2,422,590,000"
8-Jan-19,"6,893.44","6,909.58","6,795.86","6,897.00","6,897.00","2,380,290,000"
7-Jan-19,"6,757.53","6,855.60","6,741.40","6,823.47","6,823.47","2,507,550,000"
4-Jan-19,"6,567.14","6,760.69","6,554.24","6,738.86","6,738.86","2,579,550,000"
3-Jan-19,"6,584.77","6,600.21","6,457.13","6,463.50","6,463.50","2,607,290,000"
2-Jan-19,"6,506.91","6,693.71","6,506.88","6,665.94","6,665.94","2,261,800,000"
31-Dec-18,"6,649.52","6,659.96","6,570.06","6,635.28","6,635.28","2,098,560,000"
28-Dec-18,"6,616.79","6,684.18","6,529.22","6,584.52","6,584.52","2,199,090,000"
27-Dec-18,"6,457.19","6,583.01","6,336.97","6,579.49","6,579.49","2,415,870,000"
26-Dec-18,"6,257.86","6,555.53","6,214.34","6,554.36","6,554.36","2,558,940,000"
24-Dec-18,"6,278.49","6,355.18","6,190.17","6,192.92","6,192.92","1,647,270,000"
21-Dec-18,"6,573.49","6,586.68","6,304.63","6,332.99","6,332.99","4,534,120,000"
20-Dec-18,"6,607.76","6,666.20","6,447.91","6,528.41","6,528.41","3,258,090,000"
19-Dec-18,"6,777.59","6,868.86","6,586.50","6,636.83","6,636.83","2,899,950,000"
18-Dec-18,"6,809.82","6,847.27","6,733.71","6,783.91","6,783.91","2,595,400,000"
17-Dec-18,"6,886.46","6,931.81","6,710.01","6,753.73","6,753.73","2,665,240,000"
14-Dec-18,"6,986.37","7,027.17","6,898.99","6,910.66","6,910.66","2,200,510,000"
13-Dec-18,"7,135.28","7,154.64","7,034.82","7,070.33","7,070.33","2,143,520,000"
12-Dec-18,"7,127.00","7,197.29","7,096.56","7,098.31","7,098.31","2,412,300,000"
11-Dec-18,"7,121.66","7,129.83","6,983.01","7,031.83","7,031.83","2,246,060,000"
10-Dec-18,"6,959.63","7,047.62","6,878.99","7,020.52","7,020.52","2,367,560,000"
7-Dec-18,"7,163.49","7,205.37","6,945.27","6,969.25","6,969.25","2,475,160,000"
6-Dec-18,"7,017.05","7,189.52","6,984.34","7,188.26","7,188.26","2,833,870,000"
4-Dec-18,"7,407.95","7,421.11","7,150.11","7,158.43","7,158.43","2,635,810,000"
3-Dec-18,"7,486.13","7,486.51","7,392.22","7,441.51","7,441.51","2,621,020,000"
30-Nov-18,"7,279.30","7,332.79","7,255.68","7,330.54","7,330.54","2,542,820,000"
29-Nov-18,"7,267.37","7,319.96","7,217.69","7,273.08","7,273.08","1,983,460,000"
28-Nov-18,"7,135.08","7,292.71","7,090.98","7,291.59","7,291.59","2,390,260,000"
27-Nov-18,"7,041.23","7,105.14","7,014.36","7,082.70","7,082.70","2,067,360,000"
26-Nov-18,"7,026.50","7,083.93","7,003.12","7,081.85","7,081.85","2,011,180,000"
23-Nov-18,"6,919.52","6,987.89","6,919.16","6,938.98","6,938.98","958,950,000"
21-Nov-18,"6,985.51","7,029.93","6,951.62","6,972.25","6,972.25","1,858,050,000"
20-Nov-18,"6,867.43","6,994.75","6,830.76","6,908.82","6,908.82","2,664,950,000"
19-Nov-18,"7,217.24","7,224.12","7,011.40","7,028.48","7,028.48","2,354,020,000"
16-Nov-18,"7,193.60","7,274.86","7,171.70","7,247.87","7,247.87","2,438,260,000"
15-Nov-18,"7,112.83","7,274.26","7,072.36","7,259.03","7,259.03","2,508,720,000"
14-Nov-18,"7,265.39","7,285.57","7,101.17","7,136.39","7,136.39","2,540,220,000"
13-Nov-18,"7,230.69","7,319.12","7,182.86","7,200.87","7,200.87","2,343,940,000"
12-Nov-18,"7,364.05","7,371.09","7,193.77","7,200.87","7,200.87","2,289,070,000"
9-Nov-18,"7,468.51","7,474.34","7,349.48","7,406.90","7,406.90","2,418,490,000"
8-Nov-18,"7,544.17","7,566.93","7,499.71","7,530.88","7,530.88","2,462,430,000"
7-Nov-18,"7,446.09","7,572.93","7,435.87","7,570.75","7,570.75","2,677,530,000"
6-Nov-18,"7,326.07","7,400.64","7,320.89","7,375.96","7,375.96","2,285,680,000"
5-Nov-18,"7,344.08","7,349.23","7,255.88","7,328.85","7,328.85","2,166,470,000"
2-Nov-18,"7,424.02","7,466.53","7,298.68","7,356.99","7,356.99","2,889,910,000"
1-Nov-18,"7,327.82","7,435.88","7,286.50","7,434.06","7,434.06","2,708,880,000"
31-Oct-18,"7,276.62","7,368.49","7,270.63","7,305.90","7,305.90","2,899,730,000"
30-Oct-18,"7,017.87","7,166.84","7,001.48","7,161.65","7,161.65","2,681,310,000"
29-Oct-18,"7,272.42","7,295.61","6,922.83","7,050.29","7,050.29","2,689,550,000"
26-Oct-18,"7,125.18","7,283.32","7,057.00","7,167.21","7,167.21","2,964,780,000"
25-Oct-18,"7,197.49","7,364.82","7,178.54","7,318.34","7,318.34","2,741,810,000"
24-Oct-18,"7,423.21","7,435.69","7,099.00","7,108.40","7,108.40","2,935,550,000"
23-Oct-18,"7,328.55","7,472.58","7,260.13","7,437.54","7,437.54","2,735,820,000"
22-Oct-18,"7,486.74","7,520.54","7,424.74","7,468.63","7,468.63","2,282,400,000"
19-Oct-18,"7,530.16","7,582.89","7,428.30","7,449.03","7,449.03","2,532,220,000"
18-Oct-18,"7,616.47","7,616.86","7,452.46","7,485.14","7,485.14","2,545,950,000"
17-Oct-18,"7,669.26","7,670.49","7,563.09","7,642.70","7,642.70","2,364,720,000"
16-Oct-18,"7,501.78","7,658.14","7,493.44","7,645.49","7,645.49","2,623,300,000"
15-Oct-18,"7,473.33","7,500.93","7,400.07","7,430.74","7,430.74","2,148,850,000"
12-Oct-18,"7,507.84","7,516.69","7,368.33","7,496.89","7,496.89","2,650,290,000"
11-Oct-18,"7,388.07","7,493.21","7,274.04","7,329.06","7,329.06","3,139,290,000"
10-Oct-18,"7,694.08","7,701.20","7,420.56","7,422.05","7,422.05","3,077,330,000"
9-Oct-18,"7,728.51","7,799.75","7,718.95","7,738.02","7,738.02","2,459,040,000"
8-Oct-18,"7,747.10","7,797.32","7,654.84","7,735.95","7,735.95","2,239,640,000"
5-Oct-18,"7,874.76","7,902.67","7,715.97","7,788.45","7,788.45","2,672,900,000"
4-Oct-18,"7,993.33","7,997.17","7,833.16","7,879.51","7,879.51","3,284,550,000"
3-Oct-18,"8,034.65","8,053.93","8,012.03","8,025.09","8,025.09","3,057,330,000"
2-Oct-18,"8,024.47","8,054.15","7,983.99","7,999.55","7,999.55","2,391,370,000"
1-Oct-18,"8,091.50","8,107.38","8,019.77","8,037.30","8,037.30","2,283,230,000"
28-Sep-18,"8,024.50","8,065.06","8,015.87","8,046.35","8,046.35","2,323,940,000"
27-Sep-18,"8,021.22","8,071.56","8,017.91","8,041.97","8,041.97","2,053,770,000"
26-Sep-18,"8,011.68","8,067.03","7,982.76","7,990.37","7,990.37","2,297,030,000"
25-Sep-18,"8,001.59","8,014.12","7,979.29","8,007.47","8,007.47","2,288,140,000"
24-Sep-18,"7,939.38","7,997.90","7,912.47","7,993.25","7,993.25","2,416,380,000"
21-Sep-18,"8,041.69","8,057.26","7,979.67","7,986.96","7,986.96","3,706,820,000"
20-Sep-18,"7,993.53","8,039.06","7,986.41","8,028.23","8,028.23","2,287,150,000"
19-Sep-18,"7,962.55","7,976.12","7,917.73","7,950.04","7,950.04","2,156,730,000"
18-Sep-18,"7,903.57","7,986.10","7,901.01","7,956.11","7,956.11","2,317,990,000"
17-Sep-18,"7,992.21","8,002.78","7,890.07","7,895.79","7,895.79","2,284,140,000"
14-Sep-18,"8,026.16","8,040.83","7,979.78","8,010.04","8,010.04","2,033,720,000"
13-Sep-18,"7,999.93","8,037.51","7,989.85","8,013.71","8,013.71","2,318,720,000"
12-Sep-18,"7,958.87","7,965.39","7,884.05","7,954.23","7,954.23","2,341,850,000"
11-Sep-18,"7,894.87","7,986.32","7,880.92","7,972.47","7,972.47","2,336,600,000"
10-Sep-18,"7,939.57","7,945.03","7,890.39","7,924.16","7,924.16","2,041,450,000"
7-Sep-18,"7,878.79","7,962.53","7,873.93","7,902.54","7,902.54","2,146,380,000"
6-Sep-18,"7,998.27","8,001.97","7,885.49","7,922.73","7,922.73","2,368,680,000"
5-Sep-18,"8,073.53","8,077.84","7,962.35","7,995.17","7,995.17","2,596,780,000"
4-Sep-18,"8,087.95","8,104.07","8,042.14","8,091.25","8,091.25","2,229,520,000"
31-Aug-18,"8,079.31","8,119.82","8,079.31","8,109.54","8,109.54","1,899,910,000"
